recommended_bucket,recommended_reason,caregiver_should_see,psychologist_should_see,system_filled_hidden,caregiver_main_flow,psychologist_main_flow,questionnaire_mode,section_id,section_name,section_order,question_code,question_order,question_group_id,domains,source_type,respondent_expected,administered_by,future_optional_full_caregiver_candidate,concept_name,input_key_primary,input_keys_secondary,derivation_targets,question_role,caregiver_prompt,psychologist_prompt,caregiver_help_text,psychologist_help_text,response_type,scale_name,option_order,option_code,option_label_caregiver,option_label_psychologist,option_value,min_value,max_value,unit,allow_unknown,unknown_option_label,required_in_caregiver_mode,required_in_psychologist_mode,model_criticality,output_criticality,branching_rule,branching_rule_summary,visibility_rule,validation_rule,coverage_role,source_mix_role,terminology_note,caveat_if_skipped,pdf_label,api_field_name,db_group_key,excluded_from_model,supplementary_only,notes
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_021,1,cbcl_021,anxiety,general,clinician,psychologist,no,Ítem 021 del CBCL,cbcl_021,,,direct,CBCL — Ítem 021. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 021. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 021 del CBCL,cbcl_021,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_022,1,cbcl_022,anxiety,general,clinician,psychologist,no,Ítem 022 del CBCL,cbcl_022,,,direct,CBCL — Ítem 022. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 022. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 022 del CBCL,cbcl_022,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_023,1,cbcl_023,anxiety,general,clinician,psychologist,no,Ítem 023 del CBCL,cbcl_023,,,direct,CBCL — Ítem 023. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 023. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 023 del CBCL,cbcl_023,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_024,1,cbcl_024,anxiety,general,clinician,psychologist,no,Ítem 024 del CBCL,cbcl_024,,,direct,CBCL — Ítem 024. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 024. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 024 del CBCL,cbcl_024,cbcl,no,no,final_scope_only
both,Pregunta clínica o dato básico que puede contestar el cuidador y también puede administrar/registrar el psicólogo.,yes,yes,no,yes,no,both,cbcl,Comportamiento y emociones (CBCL),2,cbcl_025,1,cbcl_025,anxiety,general,clinician,clinician,no,Ítem 025 del CBCL,cbcl_025,,,direct,CBCL — Ítem 025. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 025. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,yes,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 025 del CBCL,cbcl_025,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_026,1,cbcl_026,anxiety,general,clinician,psychologist,no,Ítem 026 del CBCL,cbcl_026,,,direct,CBCL — Ítem 026. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 026. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 026 del CBCL,cbcl_026,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_027,1,cbcl_027,anxiety,general,clinician,psychologist,no,Ítem 027 del CBCL,cbcl_027,,,direct,CBCL — Ítem 027. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 027. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 027 del CBCL,cbcl_027,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_028,1,cbcl_028,anxiety,general,clinician,psychologist,no,Ítem 028 del CBCL,cbcl_028,,,direct,CBCL — Ítem 028. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 028. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 028 del CBCL,cbcl_028,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_029,1,cbcl_029,anxiety,general,clinician,psychologist,no,Ítem 029 del CBCL,cbcl_029,,,direct,CBCL — Ítem 029. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 029. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 029 del CBCL,cbcl_029,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_030,1,cbcl_030,anxiety,general,clinician,psychologist,no,Ítem 030 del CBCL,cbcl_030,,,direct,CBCL — Ítem 030. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 030. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 030 del CBCL,cbcl_030,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_031,1,cbcl_031,anxiety,general,clinician,psychologist,no,Ítem 031 del CBCL,cbcl_031,,,direct,CBCL — Ítem 031. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 031. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 031 del CBCL,cbcl_031,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_032,1,cbcl_032,anxiety,general,clinician,psychologist,no,Ítem 032 del CBCL,cbcl_032,,,direct,CBCL — Ítem 032. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 032. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 032 del CBCL,cbcl_032,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_033,1,cbcl_033,anxiety,general,clinician,psychologist,no,Ítem 033 del CBCL,cbcl_033,,,direct,CBCL — Ítem 033. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 033. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 033 del CBCL,cbcl_033,cbcl,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,cbcl,Comportamiento y emociones (CBCL),2,cbcl_034,1,cbcl_034,anxiety,general,clinician,psychologist,no,Ítem 034 del CBCL,cbcl_034,,,direct,CBCL — Ítem 034. Lea el enunciado oficial del instrumento y marque la opción que mejor describa al niño o la niña.,CBCL — Ítem 034. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del CBCL. Marque una sola opción según lo observado habitualmente y la codificación del instrumento.,Consigne la puntuación estructurada del ítem usando el enunciado oficial y la codificación vigente del CBCL.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 034 del CBCL,cbcl_034,cbcl,no,no,final_scope_only
